Rank,CreatorName,Description,CreatorSite,Patrons,Earnings,EarningPerPatron,DaysRunning,Launched
176,kiDChan,kiDChan is creating IIllustrations (cyanparade),https://graphtreon.com/creator/cyanparade,113,,,1699,Feb-15
177,RakkuGuy,RakkuGuy is creating Drawings and Comics (rakkuguy),https://graphtreon.com/creator/rakkuguy,112,$410 per month,$3.66 per month,1671,Mar-15
178,Zach Fischer,Zach Fischer is creating Custom Cosplay and illustrations (zachfischerart),https://graphtreon.com/creator/zachfischerart,112,,,1690,Feb-15
179,Laura Tempest Zakroff,Laura Tempest Zakroff is creating Visual Alchemy (owlkeyme),https://graphtreon.com/creator/owlkeyme,112,$552 per month,$4.93 per month,1404,Nov-15
180,fray,fray is creating character designs and art (yiq),https://graphtreon.com/creator/yiq,111,$285 per month,$2.56 per month,1937,Jun-14
181,Dimitri-Dim69,Dimitri-Dim69 is creating Peinture et soclage de figurines / Miniatures Painting & Basing (Dim69),https://graphtreon.com/creator/Dim69,110,$859 per month,$7.81 per month,295,Dec-18
182,Dean Spencer,"Dean Spencer is creating Fantasy & Sci-Fi RPG Stock Art - Characters, Creatures, Items (deanspencerart)",https://graphtreon.com/creator/deanspencerart,109,"$1,067 per month",$9.79 per month,1681,Feb-15
183,BluDraygn,BluDraygn is creating Erotic Literature (BluDraygn),https://graphtreon.com/creator/BluDraygn,109,$299 per month,$2.74 per month,321,Nov-18
184,Howard Lyon,Howard Lyon is creating Art and Painting Videos (howardlyonart),https://graphtreon.com/creator/howardlyonart,107,,,248,Jan-19
185,Randy M,Randy M is creating Fantasy Maps and Illustrations (randy_m),https://graphtreon.com/creator/randy_m,106,$350 per month,$3.30 per month,1099,Sep-16
186,Ariel Burgess,Ariel Burgess is creating Paintings (arielburgess),https://graphtreon.com/creator/arielburgess,106,,,1074,Oct-16
187,Miu Mau,Miu Mau is creating illustrations and books and trying to train her brain (mammamiu),https://graphtreon.com/creator/mammamiu,106,,,174,Apr-19
188,Julia Hayes,Julia Hayes is creating Iconography Tutorials (ikonographics),https://graphtreon.com/creator/ikonographics,104,,,762,Aug-17
189,Cioccolatodorima,Cioccolatodorima is creating Illustrations and anime stuff (cioccolatodorima),https://graphtreon.com/creator/cioccolatodorima,102,$318 per month,$3.12 per month,892,Apr-17
190,minipete,minipete is creating Art (minipete),https://graphtreon.com/creator/minipete,101,$257 per month,$2.55 per month,813,Jul-17
191,Sam Flegal,"Sam Flegal is creating Fateful Signs, an exploration of Viking Lore through Art (samflegal)",https://graphtreon.com/creator/samflegal,100,$421 per month,$4.21 per month,547,Apr-18
192,Paul Caggegi,Paul Caggegi is creating Blender tutorials for illustrators (pcaggegi),https://graphtreon.com/creator/pcaggegi,100,,,833,Jun-17
193,DADACHYO,DADACHYO is creating Illustration (dadachyo),https://graphtreon.com/creator/dadachyo,99,,,518,May-18
194,Ernest Vincent Wood III,Ernest Vincent Wood III is creating oil paintings and tutorial videos (evwiii),https://graphtreon.com/creator/evwiii,99,,,760,Sep-17
195,Everest Pipkin,"Everest Pipkin is creating occasional software, lines on paper (everestpipkin)",https://graphtreon.com/creator/everestpipkin,97,$451 per month,$4.65 per month,1488,Sep-15
196,ctrlcreep,ctrlcreep is creating irregularities (ctrlcreep),https://graphtreon.com/creator/ctrlcreep,96,$477 per month,$4.97 per month,1425,Nov-15
197,Aenami,Aenami is creating Art (aenamiart),https://graphtreon.com/creator/aenamiart,96,$298 per Creation,$3.10 per Creation,1317,Feb-16
198,Elora Pautrat,Elora Pautrat is creating Digital Art (elorapautrat),https://graphtreon.com/creator/elorapautrat,96,,,168,Apr-19
199,Patronizer,Patronizer is creating tools for Creators (patronizer),https://graphtreon.com/creator/patronizer,96,$365 per month,$3.80 per month,761,Sep-17
200,Jessica Feinberg,Jessica Feinberg is creating dragons & rare creatures! (artlair),https://graphtreon.com/creator/artlair,96,,,697,Nov-17
201,Shantyland,Shantyland is creating swamp jams! (shantyland),https://graphtreon.com/creator/shantyland,93,,,1098,Sep-16
202,Eric Orchard,Eric Orchard is creating Stories And Pictures (ericorchard),https://graphtreon.com/creator/ericorchard,92,$313 per month,$3.40 per month,1967,May-14
203,clammyheart,clammyheart is creating embroidered apparel & illustrations! (clammyheart),https://graphtreon.com/creator/clammyheart,91,$830 per month,$9.12 per month,169,Apr-19
204,Positively Present,Positively Present is creating inspiration (and art!) (positivelypresent),https://graphtreon.com/creator/positivelypresent,90,,,409,Aug-18
205,Kathleen Jennings,Kathleen Jennings is creating art and illustrations (tanaudel),https://graphtreon.com/creator/tanaudel,90,$497 per month,$5.52 per month,1037,Nov-16
206,Anna Steinbauer,Anna Steinbauer is creating Art and Tutorials (annasteinbauer),https://graphtreon.com/creator/annasteinbauer,90,,,190,Mar-19
207,John Conway,John Conway is creating Art (johnconway),https://graphtreon.com/creator/johnconway,87,"$260 per Drawing, Painting, or Animation","$2.99 per Drawing, Painting, or Animation",1695,Feb-15
208,Oh Caroool,Oh Caroool is creating illustrations and new lifestyle content about Japan (ohcaroool),https://graphtreon.com/creator/ohcaroool,87,"$1,431 per month",$16.45 per month,393,Sep-18
209,Jess E. Owen,"Jess E. Owen is creating Stories, Artwork, and other Magic!  (authorjessowen)",https://graphtreon.com/creator/authorjessowen,87,,,1036,Nov-16
210,Puuung,"Puuung is creating Animations, Illustrations about what love is (puuung1)",https://graphtreon.com/creator/puuung1,87,$146 per month,$1.67 per month,771,Aug-17
211,Creamsherry,Creamsherry is creating dreams in the form of art (creamsherry),https://graphtreon.com/creator/creamsherry,86,$608 per month,$7.07 per month,585,Feb-18
212,Dave Rapoza,Dave Rapoza is creating StarVeil! (DaveRapoza),https://graphtreon.com/creator/DaveRapoza,86,$185 per comic page,$2.16 per comic page,2195,Sep-13
213,Anthony,Anthony is creating Miniature Painting Tutorials (piratemonkeypainting),https://graphtreon.com/creator/piratemonkeypainting,86,,,997,Jan-17
214,Cocadope,Cocadope is creating Illustrations etc!! (cocadope),https://graphtreon.com/creator/cocadope,85,,,861,May-17
215,Nicole Gustafsson,Nicole Gustafsson is creating paintings featuring adventuring animals and nature. (nimasprout),https://graphtreon.com/creator/nimasprout,85,,,641,Dec-17
216,Thirdway Industries,Thirdway Industries is creating Playing Cards (thirdwayindustries),https://graphtreon.com/creator/thirdwayindustries,85,,,264,Jan-19
217,John Magne O. Lisondra,John Magne O. Lisondra is creating painting tutorials (jmlisondra),https://graphtreon.com/creator/jmlisondra,84,,,971,Feb-17
218,Art By Ali Haider,Art By Ali Haider is creating Hyperrealistic Drawing Tutorials (Artbyalihaider),https://graphtreon.com/creator/Artbyalihaider,84,,,526,Apr-18
219,Michael Divine - TenThousandVisions,Michael Divine - TenThousandVisions is creating Art (michaeldivine),https://graphtreon.com/creator/michaeldivine,84,$505 per month,$6.01 per month,327,Nov-18
220,SeerLight,SeerLight is creating Digital illustrations and gif-styled live wallpapers (seerlight),https://graphtreon.com/creator/seerlight,84,$341 per month,$4.05 per month,270,Jan-19
221,Absolute Ama,Absolute Ama is creating Magical Paintings (absoluteama),https://graphtreon.com/creator/absoluteama,83,$524 per month,$6.32 per month,793,Jul-17
222,Paco Panda,"Paco Panda is creating Comics, drawings and illustrations (pandapaco)",https://graphtreon.com/creator/pandapaco,83,,,1367,Jan-16
223,Accell,Accell is creating Illustrations and Comics! (accell),https://graphtreon.com/creator/accell,83,,,430,Jul-18
224,Nagu,Nagu is creating illustrations (naguri),https://graphtreon.com/creator/naguri,82,,,884,May-17
225,Diane Alber,Diane Alber is creating children's books and teaching others how to as well! (dianealber),https://graphtreon.com/creator/dianealber,82,,,42,Aug-19
226,Katy Lipscomb LLC,Katy Lipscomb LLC is creating Collectable Enamel Artist Pins (katylipscomb),https://graphtreon.com/creator/katylipscomb,82,,,426,Aug-18
227,Zoobey,Zoobey is creating Stygians! (zoobey),https://graphtreon.com/creator/zoobey,82,$818 per month,$9.97 per month,187,Mar-19
228,Amy Shulke,Amy Shulke is creating Live Coloring Sessions (VanillaArtsCo),https://graphtreon.com/creator/VanillaArtsCo,81,,,1586,May-15
229,Katie Hofgard,Katie Hofgard is creating Art (Eskiworks),https://graphtreon.com/creator/Eskiworks,81,$481 per month,$5.94 per month,1474,Sep-15
230,LadyGT,"LadyGT is creating Artworks, tutorials, speed paintings, animations and comics (LadyGT)",https://graphtreon.com/creator/LadyGT,81,$174 per creation,$2.14 per creation,1484,Sep-15
231,Glaz,Glaz is creating Illustrations and Artistic Oddities (glaz),https://graphtreon.com/creator/glaz,81,,,1119,Sep-16
232,Artwork Cari Studio,Artwork Cari Studio is creating Cari-Studio.com (cari_studio),https://graphtreon.com/creator/cari_studio,81,,,643,Dec-17
233,Pulex,Pulex is creating Sticker Packs (Pulex),https://graphtreon.com/creator/Pulex,81,,,754,Sep-17
234,Krabat,Krabat is creating Illustrations  (krabat),https://graphtreon.com/creator/krabat,80,,,924,Mar-17
235,liyart,liyart is creating Art and Character Designs (liyart),https://graphtreon.com/creator/liyart,80,,,353,Oct-18
236,Carrie Hawks Tigerpixie,Carrie Hawks Tigerpixie is creating Fantasy Cat Art (tigerpixie),https://graphtreon.com/creator/tigerpixie,80,$819 per month,$10.24 per month,791,Aug-17
237,Amrit Brar,"Amrit Brar is creating Illustrations, Zines, and Tarot Cards (amritbrar)",https://graphtreon.com/creator/amritbrar,79,,,996,Jan-17
238,Allexis Kristedja,"Allexis Kristedja is creating Kings Folly, Torte and Lacey, Fan art, Merchandise (whispwill)",https://graphtreon.com/creator/whispwill,79,$513 per month,$6.50 per month,1733,Jan-15
239,Tim Von Rueden,Tim Von Rueden is creating Illustrated works and drawings (vonnart),https://graphtreon.com/creator/vonnart,79,,,601,Feb-18
240,seasonjours,seasonjours is creating journal and illustration  (seasonjours),https://graphtreon.com/creator/seasonjours,78,$318 per month,$4.08 per month,413,Aug-18
241,Bianca Roman-Stumpff,Bianca Roman-Stumpff is creating Art and Paintings of Random Adorable Randomness (Artofbianca),https://graphtreon.com/creator/Artofbianca,78,,,661,Dec-17
242,Heather,Heather is creating relaxing ASMR + fun paintings  (HeatheredEffect),https://graphtreon.com/creator/HeatheredEffect,77,,,502,May-18
243,Pawlove,Pawlove is creating warm and fuzzy things (pawlove),https://graphtreon.com/creator/pawlove,77,$317 per month,$4.11 per month,660,Dec-17
244,Culture Mill,Culture Mill is creating Performing Arts and Local Creative Culture (culturemill),https://graphtreon.com/creator/culturemill,77,"$1,024 per month",$13.30 per month,464,Jun-18
245,Dark Realm Maps,Dark Realm Maps is creating Fantasy RPG Maps and Adventures (darkrealmmaps),https://graphtreon.com/creator/darkrealmmaps,77,,,527,Apr-18
246,Kit Steele,Kit Steele is creating Illustrations and Sketchbooks! (silvertales),https://graphtreon.com/creator/silvertales,76,,,653,Dec-17
247,Kadabura,"Kadabura is creating Illustrations, Character Designs, and Stories (Kadabura)",https://graphtreon.com/creator/Kadabura,76,$270 per month,$3.55 per month,1463,Sep-15
248,Kaion,Kaion is creating illustration ideas (kaiart),https://graphtreon.com/creator/kaiart,74,$439 per month,$5.93 per month,904,Apr-17
249,Colin,Colin is creating tutorials for painting armies of wargames miniatures (legalizedmischief),https://graphtreon.com/creator/legalizedmischief,74,$878 per month,$11.87 per month,32,Aug-19
250,Tawana Simone,Tawana Simone is creating Planner Printables & Digital Content (tawanasimone),https://graphtreon.com/creator/tawanasimone,74,,,1344,Jan-16
251,Gilles,Gilles is creating enamel pins! (GillesBone),https://graphtreon.com/creator/GillesBone,74,,,1660,Mar-15
252,Molly Harrison,"Molly Harrison is creating coloring pages, coloring books and art (fantasyartistmolly)",https://graphtreon.com/creator/fantasyartistmolly,74,$464 per month,$6.28 per month,547,Apr-18
253,nakanoart,"nakanoart is creating Art, Wallpapers, and Fan Requests (nakanoart)",https://graphtreon.com/creator/nakanoart,73,,,492,May-18
254,Muffin,Muffin is creating commissions & character illustration (muffin),https://graphtreon.com/creator/muffin,73,,,401,Aug-18
255,Miss Mindy,Miss Mindy is creating Paintings and Sculptures (missmindy),https://graphtreon.com/creator/missmindy,73,,,1325,Feb-16
256,Jenna Barton,Jenna Barton is creating illustrations & poetry (dappermouth),https://graphtreon.com/creator/dappermouth,73,,,768,Aug-17
257,muddymelly,muddymelly is creating digital artwork (muddymelly),https://graphtreon.com/creator/muddymelly,72,$298 per batch (1 - 2 batches per month),$4.14 per batch (1 - 2 batches per month),1217,Jun-16
258,Byron Winton,Byron Winton is creating Paintings and Drawings (byronwinton),https://graphtreon.com/creator/byronwinton,72,,,1834,Sep-14
259,Jonathan Pageau,Jonathan Pageau is creating traditional carvings (jonathanpageau),https://graphtreon.com/creator/jonathanpageau,72,$864 per month,$12.00 per month,1080,Oct-16
260,Tyler Walpole,Tyler Walpole is creating A draconic urban fantasy comic and illustrations (bloodofdragons),https://graphtreon.com/creator/bloodofdragons,72,$595 per month,$8.26 per month,1072,Oct-16
261,Sarah Thursday,Sarah Thursday is creating Illustrations and original merchandise (sarahthursday),https://graphtreon.com/creator/sarahthursday,72,"$2,066 per month",$28.70 per month,189,Mar-19
262,Lauren,"Lauren is creating Pin Club + Original Art // enamel pins, stickers & illustrations (enchant)",https://graphtreon.com/creator/enchant,72,,,1972,May-14
263,Anton Gudim,Anton Gudim is creating comics and illustrations (gudim),https://graphtreon.com/creator/gudim,71,$221 per month,$3.11 per month,240,Feb-19
264,Loika,Loika is creating Illustrations & Stories (loika),https://graphtreon.com/creator/loika,70,,,1589,May-15
265,Lineke Lijn,Lineke Lijn is creating Drawing Tutorials (linekelijn),https://graphtreon.com/creator/linekelijn,70,,,680,Nov-17
266,Tristan Yuvienco,"Tristan Yuvienco is creating sketches, studies and tutorials (trisketched)",https://graphtreon.com/creator/trisketched,69,,,562,Mar-18
267,Bill Day,Bill Day is creating 5  Political Cartoons a week (BillDayArt),https://graphtreon.com/creator/BillDayArt,69,,,462,Jun-18
268,Naomi Nowak,"Naomi Nowak is creating visionary paintings, ethical fashion and silver jewels. (naominowak)",https://graphtreon.com/creator/naominowak,68,$278 per month,$4.09 per month,701,Oct-17
269,Bocodamondo,Bocodamondo is creating Animation and Artworks (Bocodamondo),https://graphtreon.com/creator/Bocodamondo,68,,,905,Apr-17
270,Brandon Kenney,Brandon Kenney is creating artwork and tutorials. (BrandonKenney),https://graphtreon.com/creator/BrandonKenney,68,,,1277,Apr-16
271,Michael James Smith,Michael James Smith is creating Photo Realistic Oil Paintings (michaeljamessmith),https://graphtreon.com/creator/michaeljamessmith,68,,,172,Apr-19
272,Zatcaskagoon Miniatures,Zatcaskagoon Miniatures is creating Miniature Painting Tutorials (zatcaskagoon),https://graphtreon.com/creator/zatcaskagoon,68,,,1396,Dec-15
273,Sara Tepes,Sara Tepes is creating Traditional and Digital Artwork (sarucatepes),https://graphtreon.com/creator/sarucatepes,68,,,599,Feb-18
274,Ellis Woolley,Ellis Woolley is creating Illustrations & Artwork (ellisjade_),https://graphtreon.com/creator/ellisjade_,68,$574 per month,$8.45 per month,1127,Aug-16
275,Fuki,Fuki is creating cool drawings! (Fuki),https://graphtreon.com/creator/Fuki,67,,,1728,Jan-15
276,Jennifer Miller,"Jennifer Miller is creating paintings, drawings, and sculpture (nambroth)",https://graphtreon.com/creator/nambroth,67,,,2033,Mar-14
277,Kim Myatt,Kim Myatt is creating illustrations (Ysvyri),https://graphtreon.com/creator/Ysvyri,67,$152 per month,$2.27 per month,670,Dec-17
278,Eva Sowinski,Eva Sowinski is creating Original Artwork (critterosity),https://graphtreon.com/creator/critterosity,67,,,1248,May-16
279,Lunumbra,Lunumbra is creating Hand-Painted Extended Art Trading Cards (Lunumbra),https://graphtreon.com/creator/Lunumbra,67,,,1337,Feb-16
280,Arkaitz Pérez,Arkaitz Pérez is creating figure painting tutorials- Noh´s figure painting academy. (NoHAcademy),https://graphtreon.com/creator/NoHAcademy,67,,,1016,Dec-16
281,Kierstin LaPatka,Kierstin LaPatka is creating Monsters (TheMonsterForge),https://graphtreon.com/creator/TheMonsterForge,66,$296 per month,$4.48 per month,1875,Aug-14
